,Unnamed: 0,IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId,accident_year,globalid,bikelane_exist,install_yr_accid,barrier,biap,buffered,cnn_accid,contraflow,date_creat,time_creat,created_us,dir,direct,double,facility_t,from_st,fy,greenwave,install_mo,install_yr_bikelane,date_last_,time_last_,last_edite,length,notes,number,objectid,qtr,raised,shape_len,sharrow,sm_sweeper,street_accid,streetname_accid,surface_tr,symbology,to_st,update_mo,update_yr,censusbloc,geometry_accid,_merge,bikelane_installdate,isWeekday,cnn_of_road,road_length,jurisdiction,zip_code,f_node_cnn,date_dropped,gds_chg_id_add,classcode,t_st,accepted,street_gc,cnn_road,layer,nhood,st_type,streetname_road,rt_fadd,f_st,streetname_gc,lf_fadd,date_altered,t_node_cnn,date_added,street_road,gds_chg_id_altered,lf_toadd,gds_chg_id_dropped,oneway,rt_toadd,active,geometry_road,bikelane_length_haver,hour
1639,1654,170870640,OTHER OFFENSES,"TRAFFIC COLLISION, HIT & RUN, PROPERTY DAMAGE",Tuesday,2017-10-24 00:00:00,2019-08-24 20:46:00,INGLESIDE,NONE,100 Block of JUSTIN DR,-122.42219619197529,37.73349396192444,"(37.73349396192444, -122.4221961919753)",17087064068060,2017,,False,0,,,,,,,,,,,,,,,,1,3000,,,,,,,,,,,,,,,,,,,,,,left_only,,Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
1640,1655,180320851,OTHER OFFENSES,"TRAFFIC COLLISION, HIT & RUN, PROPERTY DAMAGE",Monday,2018-04-30 00:00:00,2019-08-24 10:00:00,CENTRAL,NONE,1500 Block of CLAY ST,-122.41815690116492,37.79269701764036,"(37.79269701764036, -122.4181569011649)",18032085168060,2018,,False,0,,,,,,,,,,,,,,,,1,3000,,,,,,,,,,,,,,,,,,,,,,left_only,,Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
1641,1656,170874874,NON-CRIMINAL,TRAFFIC ACCIDENT,Thursday,2017-10-26 00:00:00,2019-08-24 09:52:00,RICHMOND,"ARREST, BOOKED",OFARRELL ST / MASONIC AV,-122.447517523122,37.781069433544175,"(37.78106943354417, -122.447517523122)",17087487468050,2017,{591E2C59-0192-4798-B74C-815A8003D429},True,0,,NO,NO,8844101.0,NO,,,,N,2W,0.0,CLASS II,ANZA ST,0.0,NO,1,0,2018-08-13,23:59:54.000,JENWONG,0.06,,55,3059.0,0.0,NO,337.518901502005,0.0,NO,,MASONIC AVE,GREEN PAINT,BIKE LANE,EWING TERR,8.0,2018.0,60750157003.0,"LINESTRING (-122.447517982179 37.781069510604, -122.4473519267 37.780152060821)",both,2000-01-01 00:00:00,Weekday,6576101,0.12437522986222042,DPW,94103,,2006-11-16 00:00:00,,,15TH ST,True,,6576101,STREETS,Mission Dolores,,GUERRERO ST,,14TH ST,,,,,1998-07-01 00:00:00,GUERRERO,,,2006-069,,,False,"LINESTRING (-122.4244116899 37.768006425, -122.4243500948 37.7678727623, -122.4242231282 37.7665475866, -122.4242581134 37.7664057673)",0.03589551594213301,9
1642,1657,160269536,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,2016-04-12 00:00:00,2019-08-24 09:00:00,NORTHERN,NONE,BROADWAY ST / LAGUNA ST,-122.42999047330959,37.794894461048976,"(37.79489446104898, -122.42999047330959)",16026953668050,2016,{26075E5E-9A0F-4476-84FE-A4399B580D5C},True,0,,NO,NO,3175000.0,NO,,,,,2W,0.0,CLASS III,LAGUNA ST,0.0,NO,1,0,2017-10-18,15:54:00.000,JENWONG,0.09,,10,529.0,0.0,NO,481.383646993083,0.0,NO,,BROADWAY ST,,BIKE ROUTE,BUCHANAN ST,,0.0,60750132001.0,"LINESTRING (-122.4299892769 37.794894937361, -122.431633864724 37.79468426559)",both,2000-01-01 00:00:00,Weekday,6576101,0.12437522986222042,DPW,94103,,2006-11-16 00:00:00,,,15TH ST,True,,6576101,STREETS,Mission Dolores,,GUERRERO ST,,14TH ST,,,,,1998-07-01 00:00:00,GUERRERO,,,2006-069,,,False,"LINESTRING (-122.4244116899 37.768006425, -122.4243500948 37.7678727623, -122.4242231282 37.7665475866, -122.4242581134 37.7664057673)",0.11390487847144792,9
1643,1658,170857557,OTHER OFFENSES,"TRAFFIC COLLISION, HIT & RUN, PROPERTY DAMAGE",Monday,2017-11-20 00:00:00,2019-08-24 14:25:00,TARAVAL,NONE,2300 Block of 24TH AV,-122.48118317162974,37.743726817033746,"(37.74372681703374, -122.48118317162974)",17085755768060,2017,,False,0,,,,,,,,,,,,,,,,1,3000,,,,,,,,,,,,,,,,,,,,,,left_only,,Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
1644,1659,160279723,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,2016-04-05 00:00:00,2019-08-24 10:22:00,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.40340479147905,37.775420706711,"(37.775420706711, -122.40340479147905)",16027972368050,2016,,False,0,,,,,,,,,,,,,,,,1,3000,,,,,,,,,,,,,,,,,,,,,,left_only,,Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
1645,1660,160932294,OTHER OFFENSES,"TRAFFIC COLLISION, HIT & RUN, PROPERTY DAMAGE",Wednesday,2016-11-16 00:00:00,2019-08-24 02:30:00,MISSION,"ARREST, BOOKED",SOUTH VAN NESS AV / 26TH ST,-122.4159543015184,37.74917296383251,"(37.749172963832514, -122.4159543015184)",16093229468060,2016,,False,0,,,,,,,,,,,,,,,,1,3000,,,,,,,,,,,,,,,,,,,,,,left_only,,Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
1646,1661,170210513,OTHER OFFENSES,"TRAFFIC COLLISION, HIT & RUN, PROPERTY DAMAGE",Tuesday,2017-03-14 00:00:00,2019-08-24 15:30:00,BAYVIEW,"ARREST, BOOKED",WILLIAMS AV / VENUS ST,-122.3980747536399,37.73003882912938,"(37.73003882912938, -122.3980747536399)",17021051368060,2017,,False,0,,,,,,,,,,,,,,,,1,3000,,,,,,,,,,,,,,,,,,,,,,left_only,,Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
1647,1662,170237636,NON-CRIMINAL,TRAFFIC ACCIDENT,Wednesday,2017-03-29 00:00:00,2019-08-24 16:00:00,SOUTHERN,NONE,100 Block of OTIS ST,-122.4201654593358,37.77090487408999,"(37.770904874089986, -122.42016545933579)",17023763668050,2017,,False,0,,,,,,,,,,,,,,,,1,3000,,,,,,,,,,,,,,,,,,,,,,left_only,,Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
1648,1663,160287271,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,2016-04-12 00:00:00,2019-08-24 19:35:00,TARAVAL,UNFOUNDED,4600 Block of LINCOLN WY,-122.5078015077359,37.76400685085615,"(37.76400685085615, -122.5078015077359)",16028727168050,2016,,False,0,,,,,,,,,,,,,,,,1,3000,,,,,,,,,,,,,,,,,,,,,,left_only,,Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
1649,1664,170337258,OTHER OFFENSES,"TRAFFIC COLLISION, HIT & RUN, PROPERTY DAMAGE",Monday,2017-04-24 00:00:00,2019-08-24 22:02:00,CENTRAL,"ARREST, BOOKED",BROADWAY ST / STOCKTON ST,-122.40862297432108,37.79762655946081,"(37.79762655946082, -122.40862297432109)",17033725868060,2017,{1D0C9CA2-43AA-4C77-B981-8D3D90814270},True,0,,NO,NO,3155000.0,NO,,,,,2W,1.0,CLASS III,STOCKTON ST,0.0,NO,1,0,2017-10-18,15:54:01.000,JENWONG,0.06,,10,3907.0,0.0,NO,313.089788617451,0.0,NO,,BROADWAY ST,,BIKE ROUTE,TURK MURPHY LN,,0.0,60750107003.0,"LINESTRING (-122.408618845402 37.797627561895, -122.40968904363 37.797493151982)",both,2000-01-01 00:00:00,Weekday,2956001,0.2872937563900976,DPW,94107,,2005-11-03 00:00:00,2000-002,,END: WEST,True,,2956001,STREETS,Mission Bay,,BERRY ST,,06TH ST,,,,,1998-07-01 00:00:00,BERRY,,,2005-029,,,False,"LINESTRING (-122.3978011387 37.7722719349, -122.39971531 37.7707582804)",0.07411545614134045,22
1650,1665,170475234,OTHER OFFENSES,"TRAFFIC COLLISION, HIT & RUN, INJURY",Saturday,2017-06-10 00:00:00,2019-08-24 00:01:00,SOUTHERN,"ARREST, BOOKED",0 Block of COLUMBIASQUARE ST,-122.40560225745209,37.777265116487854,"(37.77726511648785, -122.40560225745207)",17047523468069,2017,,False,0,,,,,,,,,,,,,,,,1,3000,,,,,,,,,,,,,,,,,,,,,,left_only,,Weekend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1651,1666,180296456,OTHER OFFENSES,"TRAFFIC COLLISION, HIT & RUN, PROPERTY DAMAGE",Saturday,2018-04-21 00:00:00,2019-08-24 18:37:00,BAYVIEW,"ARREST, BOOKED",PHELPS ST / NEWCOMB AV,-122.39352632601177,37.73735290039122,"(37.73735290039123, -122.39352632601178)",18029645668060,2018,{2EF1A573-4291-4203-91A0-1030A29442DB},True,0,,NO,NO,10404000.0,NO,,,,,2W,1.0,CLASS III,MC KINNON AV,0.0,NO,1,2004,2017-10-18,15:53:53.000,JENWONG,0.05,,7,2020.0,0.0,NO,274.78101861781,1.0,NO,,PHELPS ST,,BIKE ROUTE,NEWCOMB AV,,0.0,60750612002.0,"LINESTRING (-122.392965087037 37.737961205759, -122.39352363199 37.737350757595)",both,2004-01-01 00:00:00,Weekend,1167000,0.13371935656913236,,94107,,2012-07-09 00:00:00,,,ARKANSAS ST,False,,1167000,UPROW,Potrero Hill,,22ND ST,,CONNECTICUT ST,,,,,1998-07-01 00:00:00,22ND,,,2012-008,,,False,"LINESTRING (-122.3970032338 37.7574174042, -122.3979703439 37.7573592227)",0.044722928809685085,18
1652,1667,170607352,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,2017-07-25 00:00:00,2019-08-24 20:30:00,RICHMOND,NONE,400 Block of 40TH AV,-122.50094150991741,37.78029188083384,"(37.780291880833836, -122.50094150991741)",17060735268050,2017,,False,0,,,,,,,,,,,,,,,,1,3000,,,,,,,,,,,,,,,,,,,,,,left_only,,Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
1653,1668,180338804,OTHER OFFENSES,"TRAFFIC COLLISION, HIT & RUN, INJURY",Monday,2018-05-07 00:00:00,2019-08-24 11:07:00,SOUTHERN,NONE,700 Block of CLEMENTINA ST,-122.41135663407935,37.77476323852711,"(37.77476323852711, -122.41135663407937)",18033880468069,2018,,False,0,,,,,,,,,,,,,,,,1,3000,,,,,,,,,,,,,,,,,,,,,,left_only,,Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
1654,1669,160382558,OTHER OFFENSES,"TRAFFIC COLLISION, HIT & RUN, PROPERTY DAMAGE",Tuesday,2016-05-10 00:00:00,2019-08-24 09:20:00,INGLESIDE,UNFOUNDED,0 Block of PHELAN AV,-122.45242822039779,37.725717254655706,"(37.725717254655706, -122.4524282203978)",16038255868060,2016,{D70B2527-1D89-44B6-B1C9-14A8245DBEF5},True,0,,NO,NO,10390000.0,NO,,,,N,2W,0.0,CLASS II,OCEAN AV,0.0,NO,1,2011,2017-10-18,15:53:52.000,JENWONG,0.36,,60,4717.0,0.0,NO,1902.84584499018,0.0,NO,,PHELAN AVE,,BIKE LANE,JUDSON AV,,0.0,60750311003.0,"LINESTRING (-122.452331560919 37.723080242387, -122.452381505337 37.727868369253, -122.452327867872 37.728303493128)",both,2011-01-01 00:00:00,Weekday,6576101,0.12437522986222042,DPW,94103,,2006-11-16 00:00:00,,,15TH ST,True,,6576101,STREETS,Mission Dolores,,GUERRERO ST,,14TH ST,,,,,1998-07-01 00:00:00,GUERRERO,,,2006-069,,,False,"LINESTRING (-122.4244116899 37.768006425, -122.4243500948 37.7678727623, -122.4242231282 37.7665475866, -122.4242581134 37.7664057673)",0.19411954689349234,9
1655,1670,160384281,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,2016-05-10 00:00:00,2019-08-24 22:25:00,TARAVAL,"ARREST, BOOKED",1300 Block of JUNIPERO SERRA BL,-122.47172096205696,37.7140228183784,"(37.7140228183784, -122.47172096205695)",16038428168050,2016,,False,0,,,,,,,,,,,,,,,,1,3000,,,,,,,,,,,,,,,,,,,,,,left_only,,Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
1656,1671,170128182,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,2017-02-14 00:00:00,2019-08-24 12:10:00,TARAVAL,"ARREST, BOOKED",40TH AV / MORAGA ST,-122.49910043449972,37.75510149520944,"(37.75510149520944, -122.4991004344997)",17012818268050,2017,,False,0,,,,,,,,,,,,,,,,1,3000,,,,,,,,,,,,,,,,,,,,,,left_only,,Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
1657,1672,160385079,OTHER OFFENSES,"TRAFFIC COLLISION, HIT & RUN, PROPERTY DAMAGE",Friday,2016-04-29 00:00:00,2019-08-24 16:00:00,BAYVIEW,NONE,0 Block of JENNINGS ST,-122.39707262852792,37.717324866154044,"(37.71732486615405, -122.39707262852792)",16038507968060,2016,,False,0,,,,,,,,,,,,,,,,1,3000,,,,,,,,,,,,,,,,,,,,,,left_only,,Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
1658,1673,180350284,OTHER OFFENSES,"TRAFFIC COLLISION, HIT & RUN, INJURY",Friday,2018-05-11 00:00:00,2019-08-24 00:57:00,NORTHERN,"ARREST, BOOKED",WEBSTER ST / OFARRELL ST,-122.43099240904681,37.783505826373435,"(37.78350582637344, -122.43099240904681)",18035028468069,2018,{06DDA250-A4D2-41B9-8084-984ADE341DFE},True,0,,NO,NO,13537101.0,NO,,,,N,2W,0.0,CLASS II,ELLIS ST,0.0,NO,1,2000,2017-10-18,15:53:43.000,JENWONG,0.07,,345,835.0,0.0,NO,345.973353452627,0.0,NO,,WEBSTER ST,,BIKE LANE,O FARRELL ST,,,60750159001.0,"LINESTRING (-122.430797880904 37.782569888517, -122.430989253361 37.783507753971)",both,2000-01-01 00:00:00,Weekday,6576101,0.12437522986222042,DPW,94103,,2006-11-16 00:00:00,,,15TH ST,True,,6576101,STREETS,Mission Dolores,,GUERRERO ST,,14TH ST,,,,,1998-07-01 00:00:00,GUERRERO,,,2006-069,,,False,"LINESTRING (-122.4244116899 37.768006425, -122.4243500948 37.7678727623, -122.4242231282 37.7665475866, -122.4242581134 37.7664057673)",0.03718403694153582,0
1659,1674,160393204,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,2016-05-14 00:00:00,2019-08-24 00:07:00,SOUTHERN,"ARREST, BOOKED",3RD ST / KING ST,-122.39184561719247,37.778124778322,"(37.778124778321995, -122.39184561719247)",16039320468050,2016,{E2A8F06A-8305-4CAB-BC3D-F0F76BEDEFA3},True,0,,NO,NO,180000.0,NO,,,,N,2W,0.0,CLASS III,TOWNSEND ST,0.0,NO,1,2010,2017-10-18,15:53:36.000,JENWONG,0.07,,5,2399.0,0.0,NO,372.77711512188404,1.0,NO,,3RD ST,,BIKE ROUTE,KING ST,,0.0,60750607001.0,"LINESTRING (-122.392749786567 37.778851717296, -122.391840524925 37.778125697962)",both,2010-01-01 00:00:00,Weekend,272000,0.32980376221148977,DPW,94107,,2006-03-15 00:00:00,,,03RD ST,False,,272000,STREETS,Mission Bay,,04TH ST,,CHANNEL ST,,,,,1998-07-01 00:00:00,04TH,,,2006-063,,,False,"LINESTRING (-122.3919115112 37.7746803626, -122.3897167403 37.7729307949)",0.06833432004517631,0
1660,1675,160395783,OTHER OFFENSES,"TRAFFIC COLLISION, HIT & RUN, INJURY",Saturday,2016-05-14 00:00:00,2019-08-24 22:26:00,INGLESIDE,"ARREST, BOOKED",PUTNAM ST / JARBOE AV,-122.41087956601379,37.73815503523967,"(37.73815503523967, -122.4108795660138)",16039578368069,2016,,False,0,,,,,,,,,,,,,,,,1,3000,,,,,,,,,,,,,,,,,,,,,,left_only,,Weekend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
1661,1676,170503211,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,2017-06-20 00:00:00,2019-08-24 17:34:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,"(37.775420706711, -122.40340479147905)",17050321168050,2017,,False,0,,,,,,,,,,,,,,,,1,3000,,,,,,,,,,,,,,,,,,,,,,left_only,,Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
1662,1677,170457549,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,2017-06-04 00:00:00,2019-08-24 18:44:00,RICHMOND,"ARREST, BOOKED",FULTON ST / 8TH AV,-122.46588265028946,37.773397325817434,"(37.773397325817434, -122.46588265028946)",17045754968050,2017,{0A6425C7-4A79-47C7-B4CF-AE51503DCF7C},True,0,,NO,NO,394000.0,NO,,,,S,2W,1.0,CLASS III,FULTON ST,0.0,NO,1,0,2017-10-18,15:53:36.000,JENWONG,0.05,,330,2349.0,0.0,NO,288.05884493918603,0.0,NO,,8TH AVE,,BIKE ROUTE,JOHN F KENNEDY DR,,0.0,60759803001.0,"LINESTRING (-122.465883163202 37.773398205376, -122.465824686777 37.772608522643)",both,2000-01-01 00:00:00,Weekend,6576101,0.12437522986222042,DPW,94103,,2006-11-16 00:00:00,,,15TH ST,True,,6576101,STREETS,Mission Dolores,,GUERRERO ST,,14TH ST,,,,,1998-07-01 00:00:00,GUERRERO,,,2006-069,,,False,"LINESTRING (-122.4244116899 37.768006425, -122.4243500948 37.7678727623, -122.4242231282 37.7665475866, -122.4242581134 37.7664057673)",0.029567796457226892,18
